id,config|pretrain_id,config|checkpoint,config|n_finetune,config|finetune_dataset,config|finetune_labels,config|r_max,config|num_layers,config|num_features,config|l_max,config|seed,config|beta,config|ema_decay,config|batch_size,result|train|cell_energy_rmse,result|train|scaled_energy_rmse,result|train|per_atom_energy_rmse,result|train|force_rmse,result|val|cell_energy_rmse,result|val|scaled_energy_rmse,result|val|per_atom_energy_rmse,result|val|force_rmse,result|test|cell_energy_rmse,result|test|scaled_energy_rmse,result|test|per_atom_energy_rmse,result|test|force_rmse,result|num_params,result|best_epoch,result|num_epochs,metadata|timing_marks,metadata|timing|training|start,metadata|timing|training|end,metadata|timing|training|duration,metadata|timing|evaluation|start,metadata|timing|evaluation|end,metadata|timing|evaluation|duration
23.06.29-04.21.23-748159,23.06.29-01.26.15-690272,best,400,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,0.9692306050202478,0.0756197355110238,0.0082252696995606,0.0972889426645902,0.5453366310353495,0.0582728170246194,0.0092105791833513,0.0950493580553376,0.990278022075834,0.0787410869178895,0.0097909711522886,0.1028284116692706,73784,109,119,"[('start', 1688008883.74833), ('end', 1688009942.945681)]",1688008883.803811,1688009843.464295,959.6604838371276,1688009843.464323,1688009942.945599,99.48127603530884
23.06.29-04.39.03-090379,23.06.29-01.26.15-690272,best,800,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,0.8515514590140475,0.0665667996324323,0.0074596395638586,0.0846445788845598,0.4751708370280414,0.0487459638742732,0.0078649804862212,0.0858469546824173,0.8594667335305789,0.0660630777353851,0.0079152104730243,0.091177707540336,73784,97,111,"[('start', 1688009943.090502), ('end', 1688011954.206655)]",1688009943.137397,1688011805.757071,1862.6196739673608,1688011805.757094,1688011954.206529,148.44943499565125
23.06.29-05.12.34-242783,23.06.29-01.26.15-690272,best,1600,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,0.6228955283454677,0.0502197161991389,0.0066020797345433,0.0737180367235074,0.3316640869987196,0.03403906055708,0.0063428888087513,0.0790863973280207,0.6266486844178396,0.050355488382819,0.0064174540712881,0.0803311309408819,73784,100,100,"[('start', 1688011954.242898), ('end', 1688015881.672488)]",1688011954.289075,1688015708.872109,3754.583034038544,1688015708.872135,1688015881.672428,172.80029296875
23.06.29-09.30.46-980238,23.06.29-08.50.19-150073,best,25,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,0.8943184673847119,0.0983789713166003,0.0270169328061041,0.1393514648050706,1.882290098579372,0.2118905356450945,0.0399994854838834,0.1967079762202784,2.5838007023468177,0.246354157730292,0.0502734346887712,0.232542117684369,73784,215,217,"[('start', 1688027446.980363), ('end', 1688027655.93327)]",1688027447.045219,1688027601.364979,154.31976008415222,1688027601.365007,1688027655.933174,54.568166971206665
23.06.29-09.34.15-971352,23.06.29-08.50.19-150073,best,50,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,2.3124107772470195,0.1916112183490277,0.031762293833445,0.1840968882530141,1.939787588993529,0.1992123582697149,0.0371150739725355,0.198338905821181,2.9645986290884685,0.2559935172950526,0.0459768677005024,0.2143508233715965,73784,104,109,"[('start', 1688027655.971506), ('end', 1688027827.050765)]",1688027656.019976,1688027768.59207,112.57209420204164,1688027768.592106,1688027827.050705,58.45859885215759
23.06.29-09.37.07-201613,23.06.29-08.50.19-150073,best,100,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,1.7104487556313068,0.1414430106746671,0.0220255682585878,0.1520389153434442,1.147071915756673,0.127111184437775,0.0217105929261047,0.1430360978251782,1.6114249717105666,0.1386976043034454,0.0225019542484424,0.154255075562385,73784,125,160,"[('start', 1688027827.201914), ('end', 1688028145.298305)]",1688027827.250925,1688028081.604785,254.35385990142825,1688028081.604816,1688028145.298242,63.69342613220215
23.06.29-09.43.14-497446,23.06.29-08.50.19-150073,best,200,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,1.733723088446908,0.1307004057910809,0.0132560036774657,0.123095892830899,0.7291056251123411,0.0763494434748455,0.0142230995525683,0.1235225665578205,1.7898219150069348,0.132366016984569,0.0148193380382666,0.1310080255528249,73784,136,139,"[('start', 1688028194.497565), ('end', 1688028671.212129)]",1688028194.548435,1688028596.746343,402.1979079246521,1688028596.746368,1688028671.212065,74.4656970500946
23.06.29-10.18.45-705193,23.06.29-09.51.11-240681,best,25,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,0.7926616359201846,0.0861371668532951,0.0194532739322725,0.1250492456941277,1.6256589848348184,0.1817446956871641,0.0306720559519252,0.2018924460805428,2.04204389416906,0.1979495886018051,0.0390767705848088,0.2288584510318977,73784,164,204,"[('start', 1688030325.705337), ('end', 1688030520.748515)]",1688030325.760359,1688030467.103125,141.34276604652405,1688030467.103152,1688030520.74844,53.64528799057007
23.06.29-10.22.00-788519,23.06.29-09.51.11-240681,best,50,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,1.4414528932380448,0.122094086975701,0.0211026256472066,0.1670663797600908,1.559694638148031,0.1678988468680943,0.0278098746326897,0.2000444100055944,1.974247485547149,0.1799027955888998,0.0345829744275309,0.207539759947538,73784,112,112,"[('start', 1688030520.78865), ('end', 1688030694.013462)]",1688030520.835592,1688030637.260004,116.42441201210022,1688030637.260028,1688030694.013378,56.75335001945496
23.06.29-10.24.54-160025,23.06.29-09.51.11-240681,best,100,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,1.5326096943457113,0.1175155139856941,0.0128098182353369,0.1333527154478804,0.7664972601646672,0.0821694614038135,0.01544873822176,0.1424057054194518,1.6081964992509592,0.1246382878148825,0.0171615450057074,0.1488370684688754,73784,152,163,"[('start', 1688030694.160178), ('end', 1688031017.232319)]",1688030694.207384,1688030955.910751,261.7033669948578,1688030955.910773,1688031017.232221,61.32144784927368
23.06.29-10.30.17-384585,23.06.29-09.51.11-240681,best,200,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,1.6283130220021136,0.1222977081747823,0.011981797845797,0.1182022198350657,0.7321159713824155,0.0708458425398298,0.0122492485276596,0.1229827286203099,1.711864362862566,0.1271587497607678,0.0139478994295362,0.1252828017877845,73784,125,129,"[('start', 1688031017.384743), ('end', 1688031473.897524)]",1688031017.4342,1688031399.360193,381.92599296569824,1688031399.360221,1688031473.897433,74.53721213340759
23.06.29-12.42.59-629167,23.06.29-10.37.53-925934,best,25,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,0.918254460077764,0.0856361817893764,0.0164097451712637,0.1112882217539272,1.7741021159659176,0.1901238208425661,0.0307778521794746,0.1855034383419145,2.011646928931137,0.1928243238029691,0.0380711515082555,0.2035205875393774,73784,175,175,"[('start', 1688038979.629303), ('end', 1688039153.62382)]",1688038979.681555,1688039100.474115,120.79255986213684,1688039100.474142,1688039153.623762,53.149619817733765
23.06.29-18.26.08-729763,23.06.29-14.11.44-365373,best,25,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,0.8907837987914283,0.0911658673192661,0.0149228710572164,0.1113627558681601,3.383599751877634,0.4087466399906546,0.0757856807760605,0.2658827776866533,3.1161915443845967,0.3498153093596989,0.0782890589813009,0.2707909818647768,73784,204,204,"[('start', 1688059568.730106), ('end', 1688059763.231317)]",1688059568.801741,1688059709.743649,140.941908121109,1688059709.743674,1688059763.231252,53.48757791519165
23.06.29-18.29.23-382349,23.06.29-14.11.44-365373,best,50,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,1.025533312238569,0.0779254960470198,0.0083264146448763,0.1113906058007921,1.4092893965953468,0.1680491216507634,0.0312321446214963,0.1811194756852717,1.5853526368364927,0.1646929902018783,0.0357745260575236,0.1939704334407612,73784,236,236,"[('start', 1688059763.382504), ('end', 1688060055.988421)]",1688059763.433045,1688059999.803282,236.3702371120453,1688059999.80331,1688060055.988303,56.18499302864075
23.06.29-18.34.16-141329,23.06.29-14.11.44-365373,best,100,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,1.215019863936066,0.0940162336488163,0.0096214820188747,0.1197270375634399,0.8232181487908458,0.0834586401131226,0.0173073172787707,0.1343141355553735,1.2609945830802074,0.1039945024429584,0.0189791482053442,0.1430612325777744,73784,171,171,"[('start', 1688060056.141617), ('end', 1688060385.735392)]",1688060056.190473,1688060323.962908,267.7724349498749,1688060323.96293,1688060385.735302,61.77237200737
23.06.29-18.39.45-774866,23.06.29-14.11.44-365373,best,200,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,1.2330075356251968,0.0948242994825393,0.0094993431399567,0.1087284039595522,0.5943317040647562,0.0639350493345948,0.0107843911044411,0.1122546532929875,1.2125710029558625,0.093823224337927,0.0126553478514126,0.1229249468521568,73784,136,136,"[('start', 1688060385.775005), ('end', 1688060851.334721)]",1688060385.824043,1688060776.831632,391.0075888633728,1688060776.831656,1688060851.334637,74.5029809474945
23.06.29-18.53.32-735175,23.06.29-14.11.44-365373,best,400,Si-GAP-18,dft,6.0,4,32,1,42,4,0.99,10,1.0369001860928655,0.0799214588939876,0.0081773576275192,0.0960294331224395,0.4872063403744671,0.0523627198268821,0.008533354731739,0.0945654112382435,1.0601789226139966,0.0816715118819502,0.0097704562432507,0.1033232801118452,73784,116,118,"[('start', 1688061212.735298), ('end', 1688061957.364012)]",1688061212.787589,1688061857.105815,644.3182258605957,1688061857.105842,1688061957.363925,100.2580828666687
23.06.29-20.00.59-241582,23.06.29-19.37.16-930520,best,25,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,2.4678054361844417,0.2503705269715572,0.0332178380759048,0.1868625948842603,2.635700366677632,0.3052874311512646,0.0607462051193409,0.3280483532511201,2.991494612700309,0.3097902473869736,0.0695552586958588,0.3500067995457943,73784,229,229,"[('start', 1688065259.24171), ('end', 1688065428.460099)]",1688065259.294896,1688065387.756669,128.46177315711975,1688065387.756695,1688065428.460023,40.703327894210815
23.06.29-20.03.48-502868,23.06.29-19.37.16-930520,best,50,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,3.1902493451387297,0.2898105018009965,0.0391899164370381,0.2001780964235317,2.9803296312320056,0.3220933286545086,0.0605451873237032,0.2610170736623112,3.4634773192171995,0.3347727557774664,0.0601190584806609,0.2524694883894675,73784,202,202,"[('start', 1688065428.503032), ('end', 1688065588.470452)]",1688065428.55217,1688065545.012188,116.4600179195404,1688065545.012226,1688065588.47037,43.45814394950867
23.06.29-20.06.28-631931,23.06.29-19.37.16-930520,best,100,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,2.4328901970291623,0.2120637656950286,0.0298213262380624,0.1729002654643812,2.014433550205017,0.2173066797012118,0.0403054779166823,0.1920019208614821,2.417382771164323,0.2166935643162921,0.0376559708295063,0.1937604478722157,73784,276,276,"[('start', 1688065588.632111), ('end', 1688065895.498481)]",1688065588.681914,1688065848.169498,259.4875838756561,1688065848.169531,1688065895.498386,47.32885479927063
23.06.29-20.11.35-653699,23.06.29-19.37.16-930520,best,200,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,2.0657190915056507,0.1910594690614788,0.0278011640555899,0.1559373865018865,1.6337386391690656,0.1923083149305999,0.0340969703840697,0.1494483546670965,1.8034115168232907,0.1738398638206492,0.0298410255624181,0.1649950127529862,73784,135,135,"[('start', 1688065895.654004), ('end', 1688066183.547588)]",1688065895.704599,1688066127.052388,231.34778904914856,1688066127.052412,1688066183.547501,56.49508905410767
23.06.29-20.33.18-955697,23.06.29-20.16.23-578801,best,25,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,1.4374687690532628,0.1522464458499078,0.025595965967767,0.1426221208895877,2.862401297667525,0.3425088690848876,0.0629122645690346,0.2273280922037976,3.4852542927225576,0.3966433981845981,0.0698907081698773,0.2555585858584875,73784,213,215,"[('start', 1688067198.955849), ('end', 1688067343.429434)]",1688067199.010956,1688067302.601149,103.59019303321838,1688067302.601176,1688067343.42934,40.8281638622284
23.06.29-20.35.43-585869,23.06.29-20.16.23-578801,best,50,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,2.336018880312888,0.2068352414469403,0.0297584457574234,0.1657844026975364,2.259160036325344,0.2571772432280876,0.0456625752491431,0.2032636797430521,2.454621102197511,0.2527086095538507,0.0477814341963518,0.2176029458737784,73784,198,198,"[('start', 1688067343.586053), ('end', 1688067509.335132)]",1688067343.638484,1688067465.994941,122.35645699501038,1688067465.994971,1688067509.335066,43.34009504318237
23.06.29-20.38.29-491595,23.06.29-20.16.23-578801,best,100,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,2.1599746015954766,0.1926080147923876,0.0274789942759556,0.1631642276824775,1.9458311382239528,0.2199896692415622,0.0405246538643281,0.1597514369685873,2.1515117516311064,0.2066861952044541,0.0385703793350713,0.172332006568756,73784,159,159,"[('start', 1688067509.491883), ('end', 1688067721.420917)]",1688067509.542801,1688067673.743497,164.2006959915161,1688067673.74353,1688067721.420856,47.677325963974
23.06.29-20.42.01-463703,23.06.29-20.16.23-578801,best,200,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,1.8461066366145515,0.1711845043025561,0.0245561033828379,0.1410593585354201,1.4031735475117109,0.1709590908514154,0.0320694465208891,0.137444576033676,1.615504415581423,0.1542067483241714,0.026090052733399,0.1490367860429993,73784,126,143,"[('start', 1688067721.463882), ('end', 1688068044.259201)]",1688067721.514133,1688067988.173583,266.6594500541687,1688067988.173616,1688068044.25912,56.08550405502319
23.06.29-21.15.16-121387,23.06.29-20.47.24-291172,best,25,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,1.0513562151700515,0.1121375649580001,0.0177925837024508,0.1204681418599757,2.1457130758527856,0.2532294837859118,0.0515800234701351,0.2308870412606665,2.093962668120169,0.2295037014280982,0.0480933539632813,0.237105908684576,73784,177,200,"[('start', 1688069716.121526), ('end', 1688069854.621638)]",1688069716.175745,1688069813.732564,97.55681896209715,1688069813.732592,1688069854.621556,40.8889639377594
23.06.29-21.17.34-671956,23.06.29-20.47.24-291172,best,50,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,2.350331492987008,0.2074245974672526,0.0275076004482086,0.1657822046071225,2.5016056873571184,0.2815439496296144,0.0510683471986166,0.226046896115661,2.499453991011978,0.2544968773426547,0.0494645152732016,0.2230580012298692,73784,71,98,"[('start', 1688069854.672102), ('end', 1688069961.644905)]",1688069854.721393,1688069918.286389,63.56499600410461,1688069918.28642,1688069961.644831,43.35841083526611
23.06.29-21.19.21-704148,23.06.29-20.47.24-291172,best,100,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,1.9035989702503624,0.1686905247422487,0.02381389079477,0.1576085297264081,1.8023635454806928,0.2131718074974348,0.0432305764318581,0.1836711569079603,1.7228106008515385,0.1693756920189178,0.0396198777078136,0.171464392435079,73784,102,102,"[('start', 1688069961.704292), ('end', 1688070120.93446)]",1688069961.754206,1688070073.498128,111.74392199516296,1688070073.498156,1688070120.934388,47.43623185157776
23.06.29-21.22.01-093335,23.06.29-20.47.24-291172,best,200,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,1.7916878064965875,0.1649534268555487,0.0228563104575765,0.1387336444746392,1.4348106406969372,0.1736287748094077,0.0296321209624454,0.1339383994477498,1.5256553856367898,0.149229560343771,0.0262256907413406,0.1462131101802255,73784,106,135,"[('start', 1688070121.093488), ('end', 1688070451.157193)]",1688070121.143961,1688070394.986512,273.8425509929657,1688070394.986541,1688070451.157088,56.1705470085144
23.06.29-21.45.39-320410,23.06.28-19.46.50-432517,best,25,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,4.407781876387291,0.418263292225726,0.0486972158292288,0.2281735380872494,4.358384532649535,0.420574642453959,0.0631312363494095,0.3519848242700289,5.255095528449799,0.4991413418472594,0.0828747499724596,0.3755614286891512,73784,569,569,"[('start', 1688071539.320534), ('end', 1688071834.092777)]",1688071539.376691,1688071793.4491,254.07240891456604,1688071793.449127,1688071834.092724,40.64359712600708
23.06.29-21.51.42-704024,23.06.28-19.46.50-432517,best,50,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,4.923512668446441,0.4350388349591541,0.0472120309914827,0.2458062231074191,3.916980531108724,0.3914507112576768,0.064304110672569,0.3963722480020534,4.827489304492246,0.4685899442618261,0.0798104561062886,0.4939105249233892,73784,327,327,"[('start', 1688071902.704168), ('end', 1688072139.62359)]",1688071902.755981,1688072097.03136,194.2753789424896,1688072097.031389,1688072139.62353,42.59214091300965
23.06.29-21.55.39-668997,23.06.28-19.46.50-432517,best,100,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,3.7677329808307305,0.3256928884723037,0.0401926388726684,0.2253667970201544,3.4926614593384104,0.3272868888554877,0.0456610163423204,0.2554833792615168,4.150107708155364,0.3617751959985842,0.0504467367292699,0.2724528462535033,73784,418,418,"[('start', 1688072139.669192), ('end', 1688072578.901493)]",1688072139.718974,1688072532.302533,392.5835587978363,1688072532.302558,1688072578.901433,46.59887504577637
23.06.29-22.02.59-060752,23.06.28-19.46.50-432517,best,200,Si-GAP-18,dft,4.0,4,32,1,42,4,0.99,10,2.418342740845145,0.2205203460378323,0.0286898489258365,0.1649720457992211,1.8478632936359871,0.2039963887905495,0.0334210107801106,0.1470455636707876,2.199063680854481,0.2003501815927775,0.0301983472528969,0.1736518369583856,73784,502,502,"[('start', 1688072579.060892), ('end', 1688073563.10632)]",1688072579.112772,1688073507.749455,928.6366829872132,1688073507.74948,1688073563.106248,55.35676789283752
23.06.29-22.25.51-528395,23.06.28-19.46.50-432517,best,25,Si-GAP-18,dft,4.0,4,32,1,1,4,0.99,10,9.66955739502993,1.2694333636360122,0.3770290776555814,0.6154464390131428,13.001084453323816,1.4016135645880412,0.2186633478878179,1.6041157744146832,15.020361457247647,1.5860504999844425,0.3292322328534218,2.681462969008613,73784,36,61,"[('start', 1688073951.528514), ('end', 1688074030.863212)]",1688073951.580541,1688073991.084811,39.50427007675171,1688073991.084835,1688074030.863148,39.77831292152405
23.06.29-22.27.10-907695,23.06.28-19.46.50-432517,best,50,Si-GAP-18,dft,4.0,4,32,1,1,4,0.99,10,5.361114880954744,0.4716620878339326,0.0505029037605293,0.246988345431201,4.118313618253789,0.4058073305385992,0.0676146576704262,0.4087230659353542,5.026659559515048,0.4911500264714336,0.0892021485221073,0.5635743065379482,73784,267,267,"[('start', 1688074030.907836), ('end', 1688074223.959756)]",1688074030.957909,1688074181.248503,150.29059386253357,1688074181.248528,1688074223.959689,42.71116089820862
23.06.29-22.30.24-114186,23.06.28-19.46.50-432517,best,100,Si-GAP-18,dft,4.0,4,32,1,1,4,0.99,10,3.95213575413913,0.3404009312995936,0.0423170928107008,0.2257907068820741,3.689214486020009,0.3478798920601985,0.0517602930920056,0.2556461039869014,4.344475399220876,0.3845211684131602,0.0552460369470942,0.2596266480361915,73784,359,359,"[('start', 1688074224.114364), ('end', 1688074614.422675)]",1688074224.163322,1688074567.893786,343.7304639816284,1688074567.893812,1688074614.422597,46.52878499031067
23.06.29-22.36.54-575702,23.06.28-19.46.50-432517,best,200,Si-GAP-18,dft,4.0,4,32,1,1,4,0.99,10,3.162191476353543,0.2897950003512826,0.037623601616611,0.2017247196135113,2.6456638843949216,0.2759857563321772,0.0425002950148303,0.1893074682212357,3.133890922167552,0.2889615790684818,0.04224945374346,0.1999788369585843,73784,346,346,"[('start', 1688074614.575978), ('end', 1688075290.442727)]",1688074614.628542,1688075234.990786,620.3622441291809,1688075234.990804,1688075290.442631,55.45182704925537
